HEIGHT,PCT_TREE,NDVI_DELTA,NPP,PRECIP_ANN,TEMP_MEAN,TEMP_SDEV,PRECIP_CV,CTI,ELEV,LC_TYPE,X,Y,NCBD_30M
19,19,0.04772,5037,891,87,9570,24,648,284,14,-85.0873538593257,42.088484529359,111
8,5,0.10664,5065,594,87,10773,56,636,599,12,-99.213743393877,43.250252147559,64
21,23,0.07783,5084,1063,87,9030,16,511,280,14,-80.3430798421367,41.9221406442841,127
23,67,0.06019,5122,789,87,9690,21,683,288,4,-83.5531015135414,42.5156088610782,127
11,5,0.08341,5193,877,87,9446,20,1204,274,12,-84.4304232557534,41.7657176142946,29
22,58,0.01761,5264,1081,87,8883,18,351,391,14,-79.7174302224814,41.163532806518,109
10,3,0.00959,5270,285,87,6348,41,535,801,12,-121.224108120761,44.5181571737174,0
0,25,0.02238,5323,781,87,9531,19,683,197,14,-82.6151992893647,42.87244289274,62
0,16,0.06148,5372,946,87,9516,20,609,252,14,-85.8018480953455,42.2370128026589,97
19,26,0.05889,5481,951,87,9552,20,552,275,14,-85.8760338171876,42.1108046644995,27
19,42,0.05393,5576,901,87,9638,23,801,290,14,-85.2270621274894,42.2550853077341,74
0,5,-0.00718,5617,543,87,9989,63,954,867,10,-100.41904508568,41.4916470108919,0
7,4,0.03925,5622,593,87,10501,57,1022,687,12,-99.1166176158776,42.3617957730398,0
18,51,0.01043,5640,824,87,9295,15,446,113,14,-77.4849069397302,43.2296421069585,81
0,9,0.08044,5745,910,87,9481,23,1102,301,14,-84.9888526449332,41.7307218692657,0
18,47,0.00065,5986,856,87,9204,20,760,160,14,-76.9380006458218,42.9416900276524,161
33,79,-0.01311,6305,1318,87,7849,12,340,1023,4,-80.4953219870512,38.1608598429675,160
17,16,0.09964,6439,1025,87,8448,14,412,625,14,-78.9481523525923,39.6406906817982,136
17,19,0.03463,6474,838,87,9265,18,510,157,14,-77.2968460125323,43.0585476982201,34
18,44,0.01664,6477,825,87,9348,15,659,99,14,-78.6681390870422,43.3257216429518,101
18,28,0.05338,6599,838,87,9256,18,885,170,14,-77.2824378328259,43.0183209093015,59
19,37,0.02777,6600,795,87,9253,18,640,167,14,-77.7459326355769,43.056007920018,152
24,53,-0.01386,6643,790,87,6731,73,359,1336,1,-120.825965187192,40.1745597063445,91
21,68,-0.00762,6688,945,87,9552,14,729,56,14,-73.8292877986384,42.6449781591347,148
27,79,0.01275,6949,1078,87,8912,15,272,516,4,-77.2893653441599,40.8990631029617,139
20,65,-0.01431,7284,946,87,9645,14,1388,37,14,-73.6739380482393,42.8848654539172,109
26,62,-0.05288,8202,1612,87,4894,49,225,465,5,-122.226227007257,46.9175475925414,0
27,78,-0.04013,8258,1266,87,8854,10,388,332,4,-74.3937292172636,41.1256222756696,180
37,77,-0.05002,8259,1579,87,5505,63,270,816,1,-122.692528487812,43.699076247268,224
33,71,-0.02523,8803,1290,87,4897,73,263,750,1,-123.712811266619,42.6037779416435,435
21,60,0.02408,8892,1167,87,8976,8,463,114,4,-71.5652151086727,42.2978042980662,0
22,54,-0.00866,9085,2432,87,4403,62,392,412,1,-123.466387145736,46.4630228751156,214
34,64,-0.0312,9652,1497,87,4646,74,175,764,1,-123.887634637935,42.4189552531933,213
26,78,-0.01705,9792,1189,87,8905,8,640,261,4,-73.663194242654,41.525488791857,148
33,75,-0.05585,10013,1554,87,4410,73,218,735,1,-123.946923099774,42.6354814369703,346
33,69,0.02384,10841,1274,87,5593,79,384,1448,1,-122.956105719526,39.950076344704,341
0,0,0.0243,12016,205,87,8758,27,345,1539,10,-113.946600185084,40.2439123538656,0
30,64,-0.03371,14991,2742,87,4063,68,319,461,5,-123.720254420971,45.161392473603,139
0,3,0.0154,45684,237,87,7429,26,382,1295,10,-118.325463066563,42.6688795950841,0
0,9,0.0235,63796,906,87,9994,31,528,239,13,-88.0480254328012,42.1605601604269,23
19,31,-0.00363,65535,813,87,9279,16,449,140,14,-77.5070647936223,43.1086142854731,70
23,75,0.05731,697,904,88,9718,24,530,288,4,-85.3253081999455,42.2936406081938,137
0,2,-0.01723,1145,260,88,7495,33,439,1480,10,-119.75643698558,40.9469266339313,0
0,0,-0.0305,1195,280,88,8297,19,624,1855,7,-114.118377115079,38.3813828507754,0
0,0,0.02835,1196,298,88,7991,55,439,2159,7,-107.567516210312,35.4404897623842,12
0,0,0.03526,1205,155,88,7778,19,422,1743,7,-118.422585465971,39.1417431269575,0
0,0,0.00565,1207,185,88,10806,25,1003,1466,7,-109.797959212508,39.9610020792358,0
0,1,-0.01806,1217,280,88,7384,35,332,1435,10,-119.937325162277,41.0323953713072,0
0,1,0.01618,1237,285,88,9015,16,314,1707,16,-113.020566022057,40.3559515263007,0
0,0,-0.00064,1287,263,88,8467,24,528,1803,7,-113.768546297442,38.3898314418673,0
0,0,0.02148,1388,256,88,7970,11,427,1725,7,-115.229760827091,38.7265603556156,8
9,2,0.02656,1401,436,88,8709,20,376,1708,7,-112.181426095871,40.2583499068483,14
0,2,0.08309,1438,271,88,7844,39,450,549,10,-118.724879263248,47.3880730621524,0
0,0,0.02013,1438,297,88,8582,39,670,2007,7,-107.461338835233,36.422433084993,30
10,2,0.02716,1451,274,88,7944,27,400,1790,10,-117.0580619245,39.8563720171454,0
7,0,0.0309,1484,347,88,8772,25,311,1869,10,-108.670128631865,38.2423797068807,19
8,2,0.06561,1532,258,88,8259,36,570,1211,10,-115.133681713547,42.5771908466987,0
0,2,0.0298,1544,320,88,9048,15,579,1672,10,-107.973958596514,39.4859821783055,10
0,0,0.04729,1620,295,88,7924,58,549,2176,7,-107.704684359919,35.322068892614,15
0,3,0.02391,1679,328,88,7383,60,384,530,10,-120.759938648169,46.4769457337477,0
0,2,0.09449,1739,236,88,8020,28,338,1563,10,-117.348589950409,40.6737677854861,0
8,0,-0.01157,1749,355,88,7573,35,450,2033,7,-111.692201452119,35.8727876827466,32
25,79,0.02799,1931,930,88,9662,22,522,286,14,-85.718321615562,41.9606967456998,156
10,2,0.01707,2089,337,88,7843,47,589,2164,7,-108.431790879321,35.1620485554658,43
0,13,0.00917,2092,377,88,8464,27,551,2034,10,-108.252742986655,37.0909716540872,47
9,3,0.0258,2153,365,88,8496,29,399,1996,10,-108.037379309194,36.9790215479637,36
5,3,0.05672,2269,236,88,7320,26,319,1311,10,-118.627783659569,42.4401643555138,0
0,3,0.05266,2293,348,88,8810,27,306,1926,7,-109.021060986949,37.5830950100799,52
13,15,-0.05207,2307,590,88,7013,46,291,2148,6,-110.808958552932,34.2936974056543,105
0,3,0.08395,2316,232,88,8248,27,976,1484,10,-116.470881301178,40.9003304290034,0
13,14,0.01934,2346,314,88,8441,32,519,947,10,-117.522222892362,44.5759876414432,0
0,11,-0.03711,2380,468,88,6581,50,268,680,10,-121.142534467068,45.0618431426524,0
9,0,-0.02708,2513,357,88,9134,73,962,1478,10,-103.976549453385,40.6443008798022,0
0,3,-0.02983,2678,308,88,7830,56,343,2186,10,-108.034926568013,35.2325047068202,25
0,1,-0.01247,2685,223,88,7364,36,229,2023,7,-117.566745509771,36.9743540567429,0
0,2,0.05949,2699,345,88,8900,71,729,1639,10,-103.727161375424,38.9234622086906,0
0,2,0.05531,2717,596,88,10642,58,684,633,12,-98.9662622397575,42.658510311411,0
0,6,0.01503,2891,373,88,6990,59,212,586,10,-120.633871153348,45.7700848890041,2
0,3,-0.0145,2934,432,88,7814,43,546,1793,10,-105.192224820211,39.8998140571922,0
0,2,-0.02055,2999,717,88,10853,52,549,449,12,-96.7503122315739,42.2637281039669,0
7,2,0.01614,3026,840,88,10882,49,723,319,12,-93.7039797237868,41.9545784027102,0
10,2,0.06966,3066,373,88,8723,65,440,1674,10,-103.980859837569,39.413416522333,0
7,2,-0.03324,3104,618,88,10772,52,572,492,12,-97.2805880478596,42.4146145520364,0
0,2,0.02436,3124,594,88,10337,58,683,751,10,-99.6334258990297,42.1046631471819,0
0,2,0.05082,3146,391,88,8438,63,437,1796,10,-104.34562985635,39.5074092474626,0
0,2,0.07261,3184,497,88,9963,64,657,969,10,-100.972135134703,41.3216710571661,0
0,3,-0.02091,3224,818,88,10911,50,899,340,12,-94.3989460484131,42.2681017511156,0
6,2,-0.03989,3255,673,88,10447,56,552,553,12,-97.7203526699726,41.8104856103652,0
0,20,0.03273,3326,593,88,10330,58,492,791,10,-99.7416335748059,42.3669027755377,0
0,2,0.04407,3348,592,88,10328,58,838,794,10,-99.7139147917322,42.389883539219,0
0,3,0.00935,3384,595,88,10366,57,524,702,10,-99.0343935250013,41.9739106514434,0
8,3,-0.06395,3437,916,88,10753,39,531,252,12,-91.1805454692161,41.9256928843164,9
0,2,-0.05111,3459,892,88,10720,37,820,243,12,-90.7325480342826,41.9426318764054,0
7,2,0.0295,3476,572,88,10214,60,841,814,10,-99.9939082517439,42.4762048142027,0
0,3,0.07537,3497,372,88,8704,66,563,1690,10,-103.99743800527,39.3934066113939,0
5,2,-0.00743,3703,635,88,10417,57,806,610,12,-98.2882042528079,41.8479245382979,0
7,2,0.05113,3747,595,88,10319,57,587,729,10,-99.1899105739486,41.917149887206,0
10,2,0.02791,3790,897,88,10538,37,503,244,12,-90.3346656017952,41.9566993876982,0
0,2,0.02834,3793,769,88,10844,52,477,413,12,-95.5447110101275,42.0375094443697,0
9,2,0.01623,3794,890,88,10598,43,666,276,12,-92.3931269779313,41.7873053018361,0
9,4,0.01903,3814,515,88,11041,59,1103,468,9,-99.5118098737289,43.6552263604062,0
6,2,0.0236,3815,588,88,10504,57,571,714,10,-99.4782079137129,42.548671685597,0
7,2,0.06008,3838,460,88,10297,67,511,796,10,-101.210681660922,43.4327283551977,0
7,3,0.02016,3844,594,88,10426,56,630,668,10,-98.9096683796747,41.977791603834,0
16,37,0.02904,3850,587,88,7182,44,414,2104,6,-111.147939430598,34.5864323138509,100
10,2,-0.06163,3888,897,88,10776,40,534,232,12,-91.1708034743664,42.0422106291412,22
9,3,-0.03345,3905,363,88,7291,44,314,1422,12,-120.215792663803,41.6443540854347,0
0,3,0.10794,3929,451,88,10283,67,379,789,10,-101.38478597469,43.5787648008637,0
0,4,0.07688,3930,572,88,11186,55,746,356,12,-97.4244482558995,42.8538155921152,0
12,3,-0.01756,3932,930,88,10303,33,502,270,12,-89.0745131702983,41.6287096518927,0
6,3,0.11255,3943,461,88,10355,67,779,785,10,-101.114915008872,43.4330840330761,0
10,2,-0.02419,3960,926,88,10304,34,608,260,12,-89.2172506373149,41.6973709675582,0
0,4,0.04138,3984,506,88,10471,61,648,658,10,-100.32818344998,43.3874603489706,0
0,3,0.0471,3989,621,88,10429,57,616,611,10,-98.3298525040735,41.960031578408,6
0,2,0.05611,4070,602,88,11120,52,533,511,12,-98.1531019373635,43.1895336459454,0
6,2,0.00242,4076,629,88,10401,56,442,641,10,-98.506588740894,41.7729000540803,8
0,2,-0.01138,4076,717,88,10854,52,520,448,12,-96.7365061402361,42.2437264161765,0
0,2,0.02382,4083,343,88,8852,67,405,1291,12,-104.371944543251,42.0998632846264,0
0,3,-0.01433,4144,880,88,10628,44,1013,253,12,-92.3248742963872,41.979683622189,20
0,2,0.01561,4185,557,88,10478,60,869,726,10,-99.8953759310057,42.9827424420558,0
7,2,-0.03566,4187,623,88,10771,53,1029,486,12,-97.2546671416637,42.4092354914707,0
0,4,-0.01376,4215,885,88,9210,21,893,190,14,-86.1270919680526,42.844891820504,125
0,7,0.04427,4235,905,88,9546,23,833,291,12,-85.0961404117004,41.7845535906661,8
0,3,0.02702,4242,542,88,10435,61,703,757,10,-100.073103143767,42.9620293985088,0
0,4,0.03267,4270,593,88,10348,57,1067,731,10,-99.3372703041279,42.0745153220708,0
0,3,0.02761,4340,903,88,9577,23,753,278,12,-85.2095828077897,41.8676223433672,34
12,5,0.03637,4389,305,88,8482,23,336,482,10,-119.505174371656,48.7928582181289,0
7,2,0.04119,4505,596,88,10306,57,510,726,10,-99.0735100459383,41.8900311710397,0
9,3,-0.00944,4544,601,88,10150,56,536,760,10,-99.2582343224248,41.6827821406783,16
7,3,-0.02532,4550,584,88,9984,62,591,834,10,-99.9149201528426,41.398241600127,0
9,3,0.04286,4554,592,88,9972,60,545,788,10,-99.5917628518618,41.4373506281948,0
0,5,0.00068,4558,603,88,10146,57,438,759,10,-99.3496881437241,41.6928700217964,14
0,2,0.04172,4562,625,88,10429,56,871,594,12,-98.1778601419497,42.0020621203261,0
0,6,0.00734,4578,621,88,10261,56,460,680,10,-98.7818365608889,41.6554310938637,32
11,5,0.02532,4606,680,88,10996,53,461,383,12,-96.6790658846428,42.5330511739421,61
0,3,-0.01833,4680,449,88,9674,61,554,1118,10,-102.020981577552,41.208059768218,0
16,3,0.03271,4685,912,88,9643,23,1059,268,12,-85.3925531290925,41.756773551797,94
0,2,0.0958,4756,366,88,8896,64,946,1274,10,-104.172069845379,41.9535040536768,0
8,4,0.06506,4769,476,88,10489,64,735,668,10,-100.660363688262,43.562692710194,0
8,3,0.03821,4819,613,88,10275,55,581,699,10,-98.8712709162862,41.7308119501215,0
0,9,0.01234,4969,889,88,10611,43,438,265,14,-92.3551351785714,41.8645892830393,2
0,3,0.03061,5110,605,88,10650,55,445,654,10,-99.3862107216412,43.1416045967719,37
12,15,0.04045,5151,399,88,7883,56,554,1951,6,-105.015983605349,38.5725787998238,94
0,6,0.05136,5188,796,88,9666,22,507,277,14,-83.1334061930402,42.7288571589647,35
0,4,0.04933,5283,596,88,10495,57,581,721,10,-99.3473552843021,42.413285765968,66
23,67,0.07448,5284,921,88,9652,22,525,269,14,-85.626140348486,42.1924328710662,123
0,4,0.03874,5302,606,88,10562,57,678,608,12,-98.4449506431766,42.0987193592117,0
22,58,0.01083,5311,1037,88,8810,17,488,404,4,-79.9831847818888,41.0156185995145,95
22,50,-0.01835,5321,444,88,7999,38,480,568,1,-117.538837525554,47.7301350615897,91
17,9,0.02355,5333,908,88,9693,23,889,284,14,-85.3285589878227,42.1587679945915,43
0,53,0.07046,5404,800,88,9674,20,567,292,4,-83.5354257695017,42.4321844304987,63
19,26,0.05456,5595,958,88,9377,20,572,236,14,-86.0332589190707,42.2667384705404,31
34,72,0.06502,5799,1278,88,6276,76,193,1699,1,-120.585834450904,39.563469976122,103
18,46,0.01875,5802,416,88,7291,67,311,2152,8,-105.439608344677,35.4737118703607,73
17,10,0.01297,5874,1019,88,9039,18,434,251,12,-80.8714531617004,41.787235832249,101
13,14,0.01369,5984,842,88,9309,14,934,111,14,-78.7665983602945,43.2383086648872,12
27,72,0.03987,6641,1105,88,7895,10,192,925,4,-79.4790110342241,38.4132911772599,152
29,72,0.04957,6792,1112,88,7892,11,300,1005,4,-79.2682340864595,38.411039903423,160
0,64,-0.03141,7124,813,88,8923,26,827,363,4,-76.6917108530911,41.4580576912701,203
32,74,-0.01939,7662,1762,88,6155,66,220,691,1,-122.046521337709,44.2535772052131,470
22,53,0.01375,8097,1126,88,9049,8,459,78,4,-71.5182966036278,42.3858628466981,0
33,74,0.01486,8180,1716,88,5130,52,530,502,5,-122.056134480056,46.750955037315,206
16,17,0.05184,8326,1021,88,8867,17,474,381,14,-80.353701785409,41.191719944643,0
28,66,-0.07339,8611,2277,88,5042,61,379,526,1,-122.507535205512,46.2270644832919,314
24,74,0.01027,8631,1202,88,8890,7,432,134,13,-71.5707864066362,42.1077512598882,0
33,74,0.04557,8632,1757,88,7033,8,169,1447,5,-83.320371640956,35.6519426906111,193
33,75,0.00734,8767,3321,88,4481,61,143,281,1,-123.989103770515,47.6025310706429,288
29,60,-0.02387,8911,1097,88,6009,75,318,1281,1,-122.827994060132,40.6389791142918,62
40,76,-0.00415,9706,1722,88,3969,72,146,677,1,-124.108576021034,42.8070226723843,324
25,61,-0.02746,9791,2009,88,4807,63,340,459,1,-123.035998349018,45.8511052767315,427
0,0,0.02775,10353,178,88,7883,20,301,1631,7,-118.200488254949,39.6245714949134,0
0,4,0.0097,12051,299,88,6963,55,303,2156,16,-117.892463666872,36.6440664848561,40
0,22,0.01828,12106,449,88,7415,38,548,2050,6,-111.506055370978,35.3222492145169,71
0,5,-0.05388,12486,845,88,9119,20,813,188,13,-86.2190141320846,43.0482187827314,28
0,2,0.02142,13663,521,88,9913,65,777,909,10,-100.681685049413,42.5260322359824,37
27,67,-0.01322,13791,915,88,5510,70,254,865,1,-123.331463080138,42.5297951274529,165
22,58,0.08165,15703,1081,88,9044,15,647,303,14,-80.0461173462981,42.0867711242007,77
0,2,0.0407,1131,325,89,6876,38,337,773,10,-120.483776860826,45.2546011161677,0
0,0,0.01368,1134,224,89,7148,46,317,1817,7,-118.501790260763,37.7418915931949,0
0,0,-0.00024,1158,244,89,8668,23,397,1768,7,-113.545236521455,38.7431744799353,0
0,0,0.0247,1163,247,89,8317,19,931,1761,7,-114.456693225673,38.7849172116501,0
0,0,0.03303,1200,233,89,7935,28,360,1488,10,-117.997231470131,41.00653965602,0
0,0,0.0089,1245,249,89,8295,19,757,1768,7,-114.437635637566,38.7660161442512,0
0,11,-0.00384,1258,236,89,8010,28,257,1514,10,-118.502656811322,41.3655112257613,0
0,3,0.03215,1280,238,89,7760,28,543,1232,10,-117.731239011256,42.6108927807395,0
0,0,0.01238,1294,250,89,8619,22,309,1804,7,-113.661114416256,38.7971137964302,0
0,2,0.036,1338,242,89,7838,26,590,1165,10,-117.760337657843,42.9005238774914,0
0,5,-0.04099,1454,350,89,6622,34,405,801,10,-119.93310553406,45.2173773784241,0
6,2,0.03141,1494,304,89,8895,18,1034,1643,10,-112.466574821036,40.1184546047205,1
0,0,0.01997,1583,324,89,7544,58,523,2120,10,-108.656633021468,34.7492384294993,23
0,2,-0.0157,1593,362,89,7320,44,608,1394,7,-120.089871729967,41.6968199632006,0
9,2,-0.00151,1611,276,89,8064,29,381,1043,10,-117.396236833255,43.5390372745426,0
0,2,0.03639,1684,310,89,7454,71,538,2214,10,-107.780945818693,34.5333728742632,30
0,2,-0.02059,1687,362,89,6603,34,387,770,10,-119.657813792371,45.2668059240965,0
0,3,0.01256,1694,327,89,6929,39,382,791,10,-120.738691849045,45.1197703124706,0
9,3,0.00132,1733,335,89,8847,27,468,1878,10,-108.905641066098,38.0104948706764,32
0,2,0.04643,1740,284,89,8085,15,526,1825,7,-114.730295671436,38.3237291273489,14
11,13,0.00662,1826,317,89,8221,33,436,510,10,-118.64597108552,47.95473157162,0
6,3,0.03595,1868,336,89,7806,48,907,2118,10,-108.526539410192,35.1053042375257,34
0,1,0.04212,1896,305,89,8346,24,500,1761,7,-113.13276381481,37.9786831928873,2
0,11,0.01967,2071,329,89,8140,35,332,2198,7,-109.988138866307,36.342496978154,30
0,2,-0.04903,2089,300,89,7315,47,897,1349,10,-120.306127705187,40.529631794912,0
0,2,0.01665,2144,235,89,8415,17,773,1667,7,-111.979362186983,38.7737163220204,0
6,2,0.12183,2164,267,89,8400,36,501,602,10,-119.029269651524,47.6282756132319,0
0,14,0.04726,2197,308,89,8163,41,611,2137,7,-109.330083541157,36.02632556229,34
23,64,0.06069,2225,907,89,9705,23,605,270,4,-85.3786113115648,42.2869210676015,172
0,2,-0.04498,2262,344,89,6527,35,539,800,10,-120.242979376912,45.1314460622372,0
0,2,0.04754,2432,811,89,10687,50,540,420,12,-95.3951205938039,41.6942700395553,0
0,0,-0.01302,2447,338,89,8848,71,719,1685,10,-103.865985268044,38.8606603670229,0
6,2,0.01728,2457,355,89,8805,61,501,1528,10,-104.601901989964,40.6385257197767,0
11,3,0.01574,2527,206,89,7516,33,310,1819,7,-119.460519290146,39.4603398911041,0
0,2,0.07289,2537,389,89,9001,68,567,1581,10,-103.130890708976,39.0407982102047,0
8,3,0.0445,2635,403,89,9159,46,533,1029,10,-107.974786118511,45.4824429932732,7
7,2,0.02772,2655,394,89,7722,73,497,2007,10,-104.343528022708,36.7076397005863,1
0,3,0.05466,2795,371,89,8895,63,1348,1267,10,-104.142952441782,41.8629379252755,0
0,3,-0.03829,2797,333,89,6671,29,435,926,10,-119.621659364463,44.5404649207378,0
0,0,0.03335,2797,213,89,7835,16,443,1843,7,-116.98217211083,39.015615137799,0
7,22,-0.00018,2861,384,89,7330,33,494,1959,6,-112.333068132971,36.0997087807899,38
7,2,-0.01023,2881,831,89,10823,49,886,288,12,-94.0009066861593,41.810942635881,0
8,2,-0.00997,2997,494,89,9979,64,695,941,10,-100.980008185742,41.275502562763,0
9,3,-0.00088,3015,823,89,10853,49,626,302,12,-94.133672181074,41.9440197196325,0
0,2,0.022,3033,523,89,9912,66,631,906,10,-100.580168966057,41.2238384953891,0
8,3,0.0141,3083,439,89,9674,63,357,1086,10,-102.106625735408,41.2670635831436,41
8,2,0.06575,3115,401,89,8157,58,607,1886,10,-104.64399936094,39.5453607872602,0
7,2,0.00672,3131,472,89,9971,58,616,999,10,-101.25733616979,41.3388512972141,0
7,2,-0.00105,3136,443,89,9827,53,479,1057,10,-101.831333993719,41.316492128816,0
0,2,-0.01917,3219,923,89,10722,40,608,269,12,-91.2402603326478,41.8902825110447,0
0,2,-0.01586,3283,876,89,10725,44,492,259,12,-91.8949957835418,42.0061807430721,0
0,5,0.02848,3305,414,89,7244,73,500,2090,10,-105.196408914962,35.7358267631627,2
9,2,0.00291,3365,447,89,9607,65,853,1129,10,-102.164498800268,41.1919726195747,0
6,2,0.02569,3447,719,89,10848,52,648,443,12,-96.6647036071843,42.1837295759539,0
7,2,-0.00636,3451,470,89,9962,58,1051,993,10,-101.236108593688,41.3801869296729,0
0,3,0.04036,3463,496,89,11097,60,1549,463,10,-99.7409357208338,43.719137739776,0
6,2,0.01281,3501,829,89,10898,48,906,353,12,-94.6725213489382,41.9169435075333,1
0,2,0.04486,3565,699,89,10907,52,512,399,12,-96.6411639092249,42.36928076062,1
6,0,-0.03427,3594,260,89,8698,16,473,1652,10,-111.779830474435,39.0826452797929,0
0,3,0.05035,3659,467,89,10441,65,838,727,10,-100.909805590687,43.4658956777811,0
9,14,0.02265,3678,332,89,7986,22,425,1913,10,-114.113066900713,37.7592375777458,31
0,3,0.07449,3681,422,89,9350,21,809,1315,12,-112.138724655973,41.7084249618504,9
8,3,0.03861,3717,369,89,8777,65,1048,1305,10,-104.252746774194,41.8456507842948,0
0,4,-0.02206,3794,502,89,9903,66,749,947,12,-100.918426359055,41.0041269628427,0
6,2,0.0145,3853,585,89,10524,58,1146,701,12,-99.5158004567184,42.6132944207235,0
10,2,0.02653,3867,922,89,10277,34,586,254,12,-89.419579590909,41.615535793951,0
12,4,-0.01919,3935,910,89,10210,34,1146,209,12,-89.5482622323256,41.8111584134378,0
12,17,0.03557,3942,841,89,10891,48,619,295,12,-93.5524221514833,41.8337075152113,83
8,4,0.04183,3963,494,89,11041,61,395,489,10,-99.8207973604835,43.7170276477902,0
8,3,0.05635,3974,492,89,10972,61,339,520,10,-99.9720810338407,43.7177561440061,0
11,2,-0.00275,4071,921,89,10293,34,495,241,12,-89.2544626809761,41.7048354506637,5
6,2,0.0297,4120,541,89,10841,58,496,565,12,-99.7128991171197,43.5539356976301,0
0,2,0.06338,4133,638,89,10429,56,583,626,12,-98.5566785786559,41.5029231903892,0
